"","sigsq","sigsq.tier","source","trait"
"sigsq.period.IR77",0.185414422411935,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR78",0.0820261871970123,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR78",0.0076118620612203,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR78",0.103285456367978,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR78",0.0507575019608907,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR79",0.165004711511108,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR79",0.00652241833832225,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR79",0.323849720365929,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR79",0.207992060012569,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR80",0.100205837411286,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR80",0.00719296834973743,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR80",0.326190148648585,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR80",0.0598030020282399,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR81",0.135923237486805,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR81",0.0197151183003339,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR81",0.246640502928878,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR81",0.184723260308187,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR82",0.155539132207138,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR82",0.0109813635798145,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR82",0.313211319974173,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR82",0.08931100839594,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR83",0.120718436408809,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR83",0.0041526750231746,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR83",0.329695884256245,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR83",0.0977684996945332,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR84",0.0693226242305422,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR84",0.00542311759146799,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR84",0.440857308983779,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR84",0.0513572156522485,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR85",0.0574893042047534,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR85",0.009934338808355,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR85",0.238922642778725,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR85",0.345947518227437,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR86",0.076599589430982,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR86",0.00718162655089299,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR86",0.32850895706986,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR86",0.148421622220818,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR87",0.101350439530652,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR87",0.0129789654054048,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR87",0.418366646049231,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR87",0.093889707526393,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR88",0.115921643704442,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR88",0.0066012155181263,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR88",0.388654322587555,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR88",0.145422686569936,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR89",0.109094240109019,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR89",0.00755948760289078,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR89",0.325578040013816,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR89",0.104041357086602,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR90",0.177595207292273,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR90",0.0116988250622915,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR90",0.370827109959743,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR90",0.0488342399517065,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR91",0.164522561780962,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR91",0.0118183982473431,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR91",0.382570681760486,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR91",0.112937588825819,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR92",0.219817473947213,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR92",0.00653023848281503,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR92",0.26598915058809,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR92",0.0891962524308117,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR93",0.153411081968567,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR93",0.0149691016594259,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR93",0.269155160474798,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR93",0.13861646110862,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR94",0.119750738942953,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR94",0.0132084216709305,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR94",0.363340959280984,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR94",0.143606277507645,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR95",0.123208227107356,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR95",0.00897962912136514,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR95",0.381263312892757,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR95",0.104624865608802,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR96",0.105118009277335,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR96",0.00337896151919568,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR96",0.322623062866378,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR96",0.0462266726509645,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR97",0.0723003319635665,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR97",0.0169486156206459,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR97",0.298414263952142,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR97",0.399291550600187,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR98",0.207985803391303,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR98",0.00881535568152134,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR98",0.301048339697536,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR98",0.320134772416792,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR99",0.129570127553904,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR99",0.0168244555665417,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR99",0.222016338511001,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR99",0.140188812843678,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR100",0.17418383200048,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR100",0.01666147821202,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR100",0.348299286777107,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR100",0.111493609197265,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR101",0.0622288672838589,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR101",0.00492821607977958,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR101",0.136022716312368,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR101",0.311430668056258,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR102",0.0969829031129881,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR102",0.00703522726592427,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR102",0.293773156378871,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR102",0.121952629916445,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR103",0.0811263470281608,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR103",0.00936772872423624,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR103",0.430201397668669,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR103",0.123059324583135,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR104",0.161361319717974,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR104",0.00426506411907483,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR104",0.332918041431394,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR104",0.0759470573571491,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR105",0.0658966204373273,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR105",0.00733363169351543,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR105",0.137641985002441,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR105",0.110438237211328,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR106",0.0819844848649803,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR106",0.00915560478553297,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR106",0.31415032264821,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR106",0.199503616413127,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR107",0.117339863008078,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR107",0.0154185700355929,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR107",0.310334983418073,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR107",0.0623451375300764,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR108",0.0953507127684429,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR108",0.0128407538868828,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR108",0.2472181275642,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR108",0.0597823450734441,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR109",0.108671861108878,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR109",0.00839619472523378,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR109",0.242106836330081,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR109",0.254040135646626,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR110",0.107892986123467,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR110",0.00827089672144597,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR110",0.504981037886984,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR110",0.154399006353918,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR111",0.0758362141979787,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR111",0.00806638149744693,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR111",0.305616454360957,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR111",0.133442208851483,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR112",0.0620806643419837,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR112",0.00595831987758717,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR112",0.37917087869424,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR112",0.250280299319304,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR113",0.139890312047051,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR113",0.00986612448864938,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR113",0.382079192927832,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR113",0.199524480069589,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR114",0.0882169173219107,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR114",0.0122133426047902,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR114",0.32099050581252,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR114",0.169487097174441,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR115",0.0638300806798419,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR115",0.0088025619657526,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR115",0.282466634133223,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR115",0.206654170621525,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR116",0.0486139347749707,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR116",0.00909035136853765,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR116",0.201717343952951,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR116",0.18553081765897,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR117",0.0950205762265819,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR117",0.00473918517472926,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR117",0.282779657218107,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR117",0.203295601695586,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR118",0.0773721996571453,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR118",0.00588673510878403,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR118",0.217096871333973,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR118",0.141639789299646,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR119",0.121988468572082,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR119",0.0125431497569366,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR119",0.275989205956712,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR119",0.240212193928481,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR120",0.178127077831626,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR120",0.00384529831299019,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR120",0.307571302839618,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR120",0.202411297947097,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR121",0.0870911289696111,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR121",0.0184730886251181,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR121",0.271794129175471,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR121",0.226819231030513,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR122",0.0641619626776411,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR122",0.00435917294545202,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR122",0.249111223414351,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR122",0.0664597639882763,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR123",0.170879439485541,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR123",0.0085251213763395,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR123",0.275132428344759,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR123",0.234111891926806,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR124",0.151812883993587,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR124",0.00858718906937088,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR124",0.396498151326235,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR124",0.129986710688632,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR125",0.0913222003733031,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR125",0.00567962167754762,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR125",0.300398726497316,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR125",0.111926107661384,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR126",0.122072702112611,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR126",0.0093148808556278,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR126",0.241142412377907,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR126",0.317136521318901,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR127",0.126009458168092,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR127",0.0103701658770366,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR127",0.340926776371764,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR127",0.248790098720346,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR128",0.121593143428585,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR128",0.0157764770322672,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR128",0.33071935039295,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR128",0.0201527612286085,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR129",0.0940295183167,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR129",0.00315182389089806,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR129",0.387309541888127,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR129",0.0766553494277569,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR130",0.1857495028527,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR130",0.00836782615596333,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR130",0.338830708361286,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR130",0.0760284322503856,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR131",0.103720325686778,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR131",0.0133848454320407,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR131",0.325117955032536,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR131",0.0726665477120578,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR132",0.0773616212645323,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR132",0.00874285102804196,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR132",0.257778658035807,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR132",0.411708830301566,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR133",0.0954126450392721,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR133",0.00838146027163649,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR133",0.310217151671053,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR133",0.136993067541574,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR134",0.104460213597562,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR134",0.0105317936323238,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR134",0.369538364932278,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR134",0.0616809579099679,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR135",0.273613052391922,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR135",0.00750915358894941,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR135",0.331244929677367,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR135",0.0675175220101463,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR136",0.0949038917888778,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR136",0.00955208729480683,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR136",0.329320342498619,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR136",0.220654497302462,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR137",0.265028871399625,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR137",0.0113616160299059,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR137",0.257138141296526,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR137",0.265043290338099,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR138",0.175269022845604,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR138",0.0143391484085352,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR138",0.362486366242258,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR138",0.163436267455826,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR139",0.0948516565329901,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR139",0.0146528064413678,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR139",0.377748105299927,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR139",0.153910779575678,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR140",0.0795119194709437,"sigsq.wavelet.CR","Colony","Rhythmicity"
